system:index,ADM0_NAME,Admin1Name,Admin2Name,OBJECTID,Shape_Area,Shape_Le_1,Shape_Leng,admin0Name,admin0Pcod,admin1Pcod,admin2Pcod,roadImpacted_m,.geo
000064b3964af26087ac,Congo,Likouala,Enyelle,2,1.46305114666,6.14938128157,6.14938128157,Congo,CG,CG07,CG0704,35.0,"{""type"":""Polygon"",""coordinates"":[[[16.491466827637204,2.9630151684011494],[16.77876472012382,2.9320906389462453],[16.906996328281334,2.916381482904797],[16.945326665632024,2.91234197360802],[17.040209926780324,2.8989218849256857],[17.181771829998635,2.8829883256175335],[17.19501234966537,2.8760314002898792],[17.24640377326998,2.85498111393731],[17.34411464463868,2.8078536479015073],[17.43020078234218,2.764316843797025],[17.57755266440298,2.6877459824763776],[17.72970701372843,2.602647254541857],[17.81731915942241,2.547306190046706],[17.919742831292428,2.483302622174305],[17.974231170521005,2.4453313679820243],[18.000263451971904,2.402826833944747],[18.036259849075304,2.356821495138182],[18.06031727902077,2.292458866650431],[18.08105333431949,2.231552252503055],[18.090748132404872,2.2124768641851285],[18.09272298734906,2.2185809736352007],[18.094159335636643,2.2230693311377236],[18.093620726863882,2.2281411181996895],[18.091870209588695,2.2446581356694963],[18.092453774555416,2.250582732445573],[18.09456324759962,2.2719022923377614],[18.09824371041266,2.27746784008504],[18.103809221201434,2.280789191894475],[18.116241833125372,2.293940016004134],[18.126699676681444,2.2985630043757657],[18.129976198864732,2.299101579807851],[18.1388181666598,2.3005378308344566],[18.145101787876936,2.3075396249663354],[18.172929427677968,2.3307443320573844],[18.177462642080464,2.334514537403136],[18.186439319528795,2.3451967214522083],[18.18684325968156,2.3492811005545917],[18.187202318025278,2.3530063952086544],[18.182893554142627,2.3661572149377754],[18.183207726272425,2.3706904084698355],[18.200128778163513,2.387387003319924],[18.201968942561674,2.405430119231527],[18.20062241355363,2.4094247111429707],[18.187830761589552,2.446677813326601],[18.188279585973962,2.4769291900659787],[18.195505745546463,2.5104569723325136],[18.19586481364443,2.535636507943005],[18.199904357559888,2.5793079947444624],[18.204168194970013,2.6414713333633344],[18.20861172092513,2.8196579883875983],[18.21628675100171,3.102063616073866],[18.228539885481776,3.137162369128294],[18.25277684315402,3.19560039820744],[18.276834310524627,3.2406183231480776],[18.295819922711708,3.282314926796693],[18.307893556466038,3.3073598170273133],[18.3116188386833,3.3308337816646776],[18.31058651317948,3.4805195043591723],[18.306502142241214,3.5394513098520863],[18.310451905558,3.581417169677327],[18.31058651317948,3.5877456884118133],[18.308746276947623,3.587027529513409],[18.300353141061645,3.588104724560376],[18.300263345076566,3.5881496646108633],[18.3002184470932,3.5881496346403097],[18.287157467397684,3.591919871087037],[18.274545227675507,3.5932214528584727],[18.272301055009404,3.592682879382427],[18.26767807532436,3.5915608078678614],[18.264805535944767,3.588194528070822],[18.26471574969775,3.5881047414180154],[18.263548802267096,3.5748193312836416],[18.262606323071555,3.5643614793434204],[18.260810976988594,3.555025802959663],[18.260272356991983,3.5521980972052307],[18.259733737886503,3.5493704690121044],[18.255784042535197,3.535097631811268],[18.25546979948733,3.533975518667012],[18.250757095301548,3.5171443064899566],[18.24990434480511,3.5140921927759723],[18.24739081647348,3.510052688834591],[18.246313621867337,3.508302303999656],[18.242902499065494,3.504576966636696],[18.241555979767707,3.5004476873105066],[18.231547040760006,3.4907080158492745],[18.228629661711018,3.490169448803708],[18.224679893275724,3.4894961508032702],[18.21485047992616,3.4850527055583362],[18.200667297762557,3.482898342165827],[18.18899770630419,3.481147850383035],[18.18527238418847,3.4824494694218804],[18.18051474188764,3.4841102041064453],[18.176116216623544,3.488194524359288],[18.169832520954362,3.500806796645914],[18.169742761238787,3.501345330079665],[18.16624188072471,3.520151437063568],[18.164760684501857,3.5240113916763387],[18.16449140974524,3.524729520730349],[18.163997649471508,3.526076071400371],[18.16345910148664,3.527467440306034],[18.16292046393726,3.528365074637882],[18.161798403344672,3.530115523138002],[18.15255243561171,3.5448821508329],[18.146268756053484,3.551659554433653],[18.14469790100045,3.553320197519452],[18.13343216352949,3.5615338285254485],[18.123512935318004,3.5660670391981415],[18.105155698627204,3.5714530893096708],[18.08706775865001,3.5715428609600175],[18.07073017857963,3.5753130391281065],[18.06767815545133,3.5747744184761228],[18.058387314605444,3.573158643558815],[18.054527331763353,3.571183730652075],[18.048827218751406,3.568266356457152],[18.042498607758606,3.569478193983133],[18.039267059906745,3.5701514409930257],[18.037561441605323,3.5704655978105952],[18.024006737473226,3.5740562646627527],[18.019697884504996,3.575672073582486],[18.015030052135575,3.5774225368599497],[18.01426702443276,3.5774225036426746],[18.00910549142547,3.5773776835200857],[18.002956497141966,3.578365089082976],[17.99999413973343,3.578858784098063],[17.998872038139247,3.556327373012912],[17.99873738261116,3.553903661722189],[17.9974807211598,3.5527816472622966],[17.99573021206551,3.551165820608261],[17.98495825332317,3.553499736408447],[17.980873857711988,3.555339930828567],[17.969428676933347,3.560456670253829],[17.957534541014265,3.5713183738189236],[17.949320893480337,3.5830778316605665],[17.948288586242874,3.5883291709689624],[17.947974382903347,3.5897654522371214],[17.943890040970746,3.5997744258092714],[17.938638671758326,3.6017493008524544],[17.937741029658312,3.6024673990449694],[17.933925990651858,3.599864155507369],[17.93266924013226,3.5990113876215695],[17.932624304618944,3.5988318372310775],[17.92988641565206,3.589810313273328],[17.91929403858103,3.5735176768315493],[17.911035434436478,3.566605687386505],[17.90228327394805,3.5592896655516304],[17.890389125655215,3.557045499304083],[17.884329912380057,3.5522429863868217],[17.881412491249282,3.5499539702314196],[17.866690776035536,3.533167604564474],[17.861978075410175,3.5330778784336943],[17.859150365201618,3.53298807573851],[17.85766922479287,3.537252012862998],[17.85699599808786,3.539271713551389],[17.85367463063147,3.548876753612467],[17.84797447731905,3.5569557591310628],[17.848243741346625,3.559469238558171],[17.84779496810661,3.5600527202820107],[17.846313795388888,3.562072423762256],[17.845505919063758,3.563194525865548],[17.84487755228622,3.574370473800472],[17.844832630260232,3.575133480128208],[17.84460820100766,3.5788139167907165],[17.841331716470055,3.5851424907755725],[17.840299428174713,3.587117344330656],[17.840119923731063,3.6052950592861936],[17.836933150945157,3.613688227630491],[17.83518269146844,3.6183560874909904],[17.833297662677655,3.623293265881107],[17.832175563027917,3.624190903293389],[17.828988787715385,3.6267492409502795],[17.816601018915282,3.6267941392153333],[17.81085595962936,3.628679238836997],[17.8095094554334,3.629128095722239],[17.807444840019976,3.629128088976567],[17.798243768329982,3.6291280545141165],[17.795775185665576,3.629128078573892],[17.789581320655568,3.63168644222084],[17.789222194662827,3.6322250188624827],[17.787292284280053,3.634918010471635],[17.768351464499652,3.637611002788909],[17.758881122810372,3.6389575353411368],[17.755200727510577,3.6400796009868195],[17.745191769938568,3.643131653980551],[17.744473631063094,3.646138845027858],[17.738324619445883,3.650268091371079],[17.73302838230041,3.6512106965804962],[17.721762668764814,3.645824675583429],[17.721583148870696,3.645690009750881],[17.720640558384137,3.6452860689345536],[17.720371234493626,3.6450616611854953],[17.716286866970037,3.642278896026609],[17.705066095891972,3.6345140552252353],[17.700936782329215,3.634289658660171],[17.694742926969266,3.6391370652318518],[17.687651357212008,3.6414709793356064],[17.686574190905993,3.641381209540015],[17.685766228589245,3.641336368487169],[17.65327073990858,3.6390473092467017],[17.606322798948533,3.6412465683197457],[17.597615489531627,3.643580528188136],[17.592588536090428,3.6534996790003693],[17.5875615857945,3.6583471055488945],[17.57822584998925,3.663643307737959],[17.569922442427277,3.665932387303924],[17.559554446610782,3.668715136785287],[17.55757954968861,3.6692537475186118],[17.556277978495462,3.6711388140750194],[17.549410861784803,3.681013193492236],[17.546583165185886,3.683392002751116],[17.543665751860594,3.6858605272388227],[17.53338752323093,3.689092167838087],[17.506592141556535,3.691919794880092],[17.491690921447464,3.70210829694792],[17.47405181044457,3.703095754493244],[17.461888393407396,3.6991908861788905],[17.457175667977864,3.6968121205111624],[17.455515001509816,3.695959326199962],[17.451116393923062,3.6937151100541565],[17.447391074789323,3.688822864857413],[17.441017675865048,3.6803848358073488],[17.427373191942348,3.6762106554281444],[17.4150751433894,3.6724404545642932],[17.40524566217259,3.669433289279528],[17.394204400303757,3.6616684495859277],[17.38801052431765,3.652916217673465],[17.384644249925888,3.646453060759768],[17.36911462608454,3.616426127827226],[17.367229588201482,3.612745720076581],[17.365883037962256,3.61018735499075],[17.362696332916297,3.6069557372063215],[17.36265149069565,3.606955729096339],[17.35879148020454,3.6057438660865806],[17.354662212416468,3.6044422609613997],[17.35098177365687,3.6047564439575086],[17.348692770209844,3.604935991723069],[17.34335166179461,3.607269914751807],[17.31574841910447,3.6192986774933966],[17.310766398618313,3.62356252711424],[17.304527555346112,3.62899345991545],[17.301340899475047,3.6296217902719885],[17.2988273783627,3.630160422670114],[17.292229561361406,3.6276469688716286],[17.25897107237958,3.614989884314224],[17.25798359814983,3.6146307570122636],[17.252462959724824,3.6107259153483695],[17.247660492639618,3.6054296850733367],[17.24824398775482,3.5999988330943893],[17.249410891909633,3.588957567346783],[17.24945580416604,3.5885984463122225],[17.249410891909633,3.588418934682],[17.248782572097085,3.5855912827607703],[17.248288809615534,3.5833471321093486],[17.246717884878237,3.582628997536807],[17.239357063816705,3.57921789016532],[17.223513295732356,3.575088576445601],[17.20017392146548,3.5723058634482516],[17.199231404679544,3.5721711837122934],[17.19694234735007,3.571497919071006],[17.190254729009393,3.5695230950914483],[17.17678979099229,3.5655733661155],[17.17221166635732,3.5653489590696563],[17.164716129448397,3.5714979196385372],[17.16345938288459,3.57253023695742],[17.157085956530597,3.575088619885943],[17.154752038300956,3.5741460641294105],[17.153629937262636,3.5736972502691273],[17.148378659807015,3.572934207197614],[17.14721169463051,3.572754709498204],[17.146942333361153,3.572620049365275],[17.142902851662658,3.570690029733993],[17.139401961853547,3.568984511575271],[17.132086008300185,3.5654386629347985],[17.125981842386185,3.56346383837869],[17.113279942632044,3.5592897098202343],[17.102238648554444,3.560322040029488],[17.09819910377061,3.5606810900898718],[17.079348103708604,3.5529162722171046],[17.058073422224176,3.5481137159915725],[17.052507938560808,3.5304297227404793],[17.041197326941006,3.5175482046853226],[17.04034454743966,3.5166057166411626],[17.03895320066156,3.5150347578665997],[17.03688858722331,3.5141370710310804],[17.035317590022046,3.513419002996308],[17.032893940695097,3.513553608397222],[17.029572523627863,3.5136883045256924],[17.01081138640384,3.529128102841053],[17.010721560418155,3.52975650754404],[17.010003494343035,3.534155045430534],[17.00924047270571,3.5390472890171014],[17.007624612052982,3.541605656857155],[17.004437970981392,3.5466325813217825],[17.003630010724756,3.5466774663407983],[17.00183472361152,3.546722398689176],[16.99779517508627,3.5469019159510826],[16.99236435414122,3.5446128368337804],[16.99070365544056,3.543894733087525],[16.987696427981355,3.5409324093170507],[16.981771903837377,3.539092241095092],[16.979841927803108,3.5395859432133485],[16.9774182197412,3.5401245001693744],[16.976026794763932,3.5404835695415846],[16.960946049718576,3.5579431706944344],[16.96072157770436,3.5582574019638176],[16.95726561877587,3.5598731421258196],[16.94604480314447,3.558032958105834],[16.945461321875676,3.557763676395627],[16.94451872981203,3.557359690083211],[16.932759304196523,3.5521083613916695],[16.910048349471392,3.5500885833825486],[16.896089623711926,3.551928833960781],[16.88899806285346,3.558392009142461],[16.87845050282909,3.559559018422196],[16.87364800970376,3.5574943599982314],[16.87180780862704,3.555564368133581],[16.869743148956996,3.5533650746829797],[16.869653377654274,3.551883974747368],[16.869518765787117,3.549011426040776],[16.871628264432143,3.5434458720337862],[16.874051942893953,3.537027569186235],[16.87432126209885,3.5363543296616995],[16.874276420564254,3.5361298884128853],[16.873378691293052,3.52715322380023],[16.861978377123137,3.5130599231191852],[16.86072162492352,3.511533841020954],[16.851789862465484,3.5106361766198653],[16.833477435714446,3.520330959195487],[16.820640839647957,3.5214979693062562],[16.806188457159475,3.539047306251269],[16.80363012165623,3.5421891672600894],[16.802597740119893,3.5434010197941594],[16.801700114826463,3.543715198343393],[16.795057421061447,3.5461837339362923],[16.77445594350224,3.549684647662627],[16.764312335225085,3.5545769654763846],[16.763459592932033,3.5549808611234566],[16.754527729781323,3.557090429892688],[16.751744999255852,3.5568210988438946],[16.749231563228367,3.5565517788017678],[16.745147166571826,3.556147841327296],[16.744204596473356,3.555788775356314],[16.739850953664064,3.5541730031064676],[16.726116647912388,3.549056311122771],[16.71489585289156,3.5481137310515938],[16.713055603717063,3.5479342227097663],[16.687831199634374,3.542458432584527],[16.680784550264253,3.5421891285412146],[16.672032266132064,3.541830097985829],[16.66283117172007,3.537700796942114],[16.655604968141642,3.533661363493955],[16.647481105179804,3.5291729669607244],[16.63482402042027,3.5182214866458197],[16.610542195520058,3.4972610072776806],[16.608118515875425,3.49420890015487],[16.60479714137894,3.490169451138503],[16.596538579497615,3.4772879417881692],[16.595506270287732,3.4739216374280097],[16.59330704281315,3.466695452730449],[16.590838413150593,3.4545770070524444],[16.58437519997685,3.4231586783490946],[16.584285454479783,3.422664991775851],[16.582938916826386,3.416112033646507],[16.582714554655084,3.414361551278882],[16.582131034258392,3.4089755888525874],[16.580829472056404,3.396991743818233],[16.58011134114396,3.370510538614801],[16.58011134114396,3.368939661232712],[16.577059266627266,3.3426829562029265],[16.574635514645152,3.3350079116750484],[16.57292998444752,3.3295770222274728],[16.56018313442665,3.314900211692361],[16.559375247790246,3.313957652333142],[16.556951516301023,3.309783516705024],[16.55457267883109,3.3056991355505723],[16.551565564827524,3.290079752707181],[16.550174187658754,3.2826739712051007],[16.556547623669793,3.266336444469724],[16.558342937659855,3.25341005223423],[16.556816915310318,3.2503131448936324],[16.554213657131868,3.244927140189657],[16.54689767640262,3.2368929974659264],[16.53886359495886,3.224460345860082],[16.532400335112946,3.205833809421495],[16.513684064083584,3.1780959440102134],[16.511260314138617,3.174505281582798],[16.50897134234972,3.1711389714480114],[16.507041336694254,3.164271892301319],[16.50578455021789,3.159873296989581],[16.506457843810068,3.153454986541542],[16.50654764641528,3.152781728909485],[16.507131049654642,3.1476650617970745],[16.50861221793235,3.1431766871014784],[16.51099108022108,3.135905599968397],[16.511619443052833,3.1287242900609877],[16.512337522920273,3.1205106567325536],[16.517409368465344,3.1094693433634113],[16.521942569744795,3.099550191256527],[16.53881873176035,3.0794873212804554],[16.5406589398194,3.076390354821649],[16.54429444941038,3.0702862480642548],[16.54442913240538,3.06754840618219],[16.544518861176968,3.065708181949765],[16.54415976650055,3.0652144704867754],[16.543576351328113,3.064496297522293],[16.538369830577686,3.0580779729351293],[16.531457789061882,3.049595065390895],[16.503271089584008,3.0213186055597907],[16.499590709427896,3.0149900382994947],[16.49339678076378,3.004352678137074],[16.491466827637204,2.9630151684011494]]]}"
00008514b6f9ed5a833b,Congo,Cuvette,Owando,10,0.656234739779,4.21042978328,4.21042978328,Congo,CG,CG03,CG0307,24.0,"{""type"":""Polygon"",""coordinates"":[[[15.0860812415032,-0.2523338416544637],[15.109375664075085,-0.256104019109229],[15.11251751225588,-0.271274627504403],[15.128989734449902,-0.2833481899949474],[15.138684456274497,-0.3036803093314443],[15.131951984731696,-0.3086174974292606],[15.120102768185257,-0.3201973656185116],[15.106413374583159,-0.34183111683910516],[15.106144126853083,-0.35861750901922784],[15.115928683900103,-0.3739226524454912],[15.137337957810278,-0.39111294432961946],[15.150443897121987,-0.40816864688301313],[15.170192531057715,-0.4253140321787779],[15.18325358904844,-0.4423696803381763],[15.194743678190276,-0.4543535378449398],[15.20147620303806,-0.45278258536909893],[15.219968100477884,-0.443042917956131],[15.236664744833776,-0.44165153382119565],[15.250129693804439,-0.43343790039957525],[15.26512067954971,-0.43541275517465117],[15.280201503825669,-0.4306102687717644],[15.285273340331782,-0.42903936229460876],[15.303720336564984,-0.4226210337138446],[15.315524613800445,-0.4144074268793267],[15.33392683834572,-0.4096946875775252],[15.347346911688149,-0.4065528514131456],[15.355784994390591,-0.3999998985531833],[15.36413324877006,-0.400134502460971],[15.377328902752533,-0.4087521051211102],[15.38720327613713,-0.4173697246038414],[15.398738245765175,-0.4276479816551714],[15.420416873790103,-0.4280070111197921],[15.44218528964566,-0.42333916777804],[15.463908786270457,-0.4220375326934484],[15.475623305314045,-0.41889570170146406],[15.478944705030784,-0.4189406358954786],[15.493756227237453,-0.4326749036361147],[15.493576675282856,-0.4444343143059262],[15.488235536016536,-0.4662026944580674],[15.473064972974546,-0.4776928272890065],[15.461170928539131,-0.489272707018728],[15.4442498968327,-0.5057897524211952],[15.42885496980805,-0.5307448728596481],[15.426835238060827,-0.5526030512416047],[15.426431223034013,-0.5794881656280554],[15.419160186539711,-0.6163822208258289],[15.407041668227153,-0.6464091265781485],[15.36337027892396,-0.6658435557676888],[15.349860406065897,-0.6757179133497373],[15.337921436549891,-0.6906191589321703],[15.337741867907162,-0.7023786106487006],[15.322571324276918,-0.7122080020049044],[15.329034534646278,-0.7274683626958761],[15.328810130253608,-0.7409333332791501],[15.331772434999445,-0.766202640071859],[15.338280485065159,-0.7780967203708382],[15.36817278356472,-0.787028452284838],[15.374770594431114,-0.7921900647824314],[15.379662867402711,-0.7990123299245896],[15.389537196277288,-0.8058794540943992],[15.401117097097028,-0.8128363883015097],[15.412607238036754,-0.8264808852563393],[15.414043436586576,-0.8416514476444532],[15.423783160297237,-0.8569566569150724],[15.442005790840104,-0.8656640163084847],[15.452014741774896,-0.8658435030499314],[15.46206861284358,-0.8643623768615436],[15.48195188340116,-0.8731146359123374],[15.50201474317226,-0.8717681324252481],[15.560318087519631,-0.8761667019705784],[15.62750839243798,-0.8781864303902636],[15.659196016569814,-0.8787250376751462],[15.71247244300782,-0.8813282328723189],[15.74375606826409,-0.8843803146063483],[15.756951758640197,-0.8930428324142723],[15.805291074428286,-0.8972618489446604],[15.825309046034953,-0.8975759924738195],[15.851879959499476,-0.9030966410810912],[15.86700562096648,-0.8983389947697078],[15.875353868383108,-0.8967681180884194],[15.885318005648811,-0.9003138686624128],[15.901969722172176,-0.9022887570036224],[15.92867530041839,-0.9027824463635766],[15.975264074673813,-0.9103228851903329],[16.00533587862435,-0.9074503375581652],[16.01722999427372,-0.8925490551696545],[16.022436462895488,-0.8808794004583315],[16.04083864093777,-0.8761218106216752],[16.05089244082984,-0.8746406391626153],[16.062562080067515,-0.8748201888160989],[16.085901402294844,-0.8752241543665072],[16.10421379258268,-0.8806101402094091],[16.12243638269382,-0.8876568169002167],[16.14707736229805,-0.9132851362051994],[16.161709328312366,-0.937118212106115],[16.295416593187007,-0.8149907915575588],[16.43590129765703,-0.6845599156769806],[16.09097327267888,-0.11683117882310211],[16.067544181754247,-0.11979348965429153],[16.040748866014233,-0.1260322411102722],[16.00389966032438,-0.13550266415647158],[15.983747023261975,-0.1435367438626012],[15.975308991635446,-0.15013461303290584],[15.965030724788395,-0.16674144115323164],[15.946359294716354,-0.1899909429521176],[15.92934853209421,-0.20987427223718808],[15.89900744905754,-0.22953311596004694],[15.8773288214127,-0.22912919404074605],[15.852059509841126,-0.24385091550287746],[15.83693380695069,-0.2503141112998454],[15.815120498828776,-0.2583033088349312],[15.79003080796924,-0.26292632793414245],[15.779842235922102,-0.2745062079255731],[15.77113495498973,-0.29793529085378],[15.751116957813831,-0.2975761881851605],[15.732849462633581,-0.2921901994974042],[15.711260594710595,-0.28509866347536006],[15.693082856144503,-0.27468573493011],[15.673109777897865,-0.27096042335668985],[15.649815404835223,-0.2688957618055771],[15.63127856451493,-0.27868031324131054],[15.624680748353738,-0.2751794115860877],[15.614806402696983,-0.26660674145655305],[15.60645815189322,-0.2647665069184474],[15.596449176789779,-0.26458700027519044],[15.579842369542941,-0.260951444714328],[15.571628692718456,-0.2523787157906923],[15.566781304308314,-0.24223510504489232],[15.560138557087807,-0.24039490321858978],[15.546808193724972,-0.24017045588572333],[15.53679927534226,-0.23833026843581817],[15.52499498644203,-0.24820461800032287],[15.50488728785427,-0.25121174242041444],[15.486574829317458,-0.24923688926044968],[15.473244503843983,-0.2489675780273202],[15.448109927157423,-0.2552961292696508],[15.437876475702478,-0.26853669735455366],[15.427687963139737,-0.2801614982391564],[15.41776881381619,-0.2749101563769413],[15.412831662823471,-0.2697934482551701],[15.404528229554641,-0.26795325373403733],[15.386305622985459,-0.26090655216405645],[15.378136882174214,-0.2490125055076833],[15.371494085407333,-0.24721716667097676],[15.349860406065897,-0.24349187321170448],[15.346673627046899,-0.23330333902873612],[15.341781404071769,-0.2265259352842082],[15.33020149585895,-0.2195690746257302],[15.318442023312532,-0.2261220147417623],[15.308298479624,-0.23267495706036798],[15.288280522785882,-0.23397656948020118],[15.27342411063212,-0.22365340872455014],[15.26687113329401,-0.2151255902183572],[15.26045289189367,-0.19815972058214043],[15.259016558819477,-0.1830340393502833],[15.254079452783735,-0.17957802280263066],[15.237517500008964,-0.17087064950127348],[15.229169239535505,-0.17073604890959637],[15.22405249309101,-0.17737878759699868],[15.21224820161094,-0.18554750298327205],[15.205515687892964,-0.1904847078120589],[15.19223026491826,-0.18523334292696217],[15.178899937573744,-0.18496403636026026],[15.165434937602244,-0.1931776774384505],[15.148648618811208,-0.19959601144149228],[15.131951984731696,-0.1992818261790256],[15.1135498494746,-0.2040394458797668],[15.109959224638196,-0.2207808868966077],[15.1045282929033,-0.24591553636648278],[15.0860812415032,-0.2523338416544637]]]}"
